Postcode,Suburb,Direction,Distance (km),Latitude,Longitude,Population,Density (/km2),Area (km2),Total Crime,House Median Price,House Rent (PW),Unit Median Price,Unit Rent (PW),House Price 2018,House Price 2017,House Price Change (1 yr),Unit Price 2018,Unit Price 2017,Unit Price Change (1 yr),Arts & Entertainment,College & University,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Shop & Service,Travel & Transport
2219,Sans Souci,South-west,15.4,-33.992729999999945,151.1320400000001,10304,,,348,1446250,630 ,785500,470 ,1490000,1500000,-0.67,790000,826000,-4.36,0,0,8,0,0,0,4,0
2251,Saratoga,North,45.7,-33.47560999999996,151.3535300000001,3715,1689.0,2.2 ,64,827500,500 ,no data,no data,803000,743000,8.08,682500,0,0.0,0,0,2,0,0,0,2,1
2515,Scarborough,South-west,50.3,-34.271319999999946,150.9582300000001,308,,,31,no data,no data,no data,no data,1100000,1575000,-30.16,0,0,0.0,1,0,0,1,1,0,0,0
2762,Schofields,North-west,36.6,-33.69327999999996,150.86823000000004,4983,,,461,844000,560 ,no data,500 ,846000,860000,-1.63,697500,656000,6.33,0,0,2,0,0,0,0,0
2105,Scotland Island,North,26.2,-33.63969999999995,151.2873800000001,0,,,43,1190000,no data,no data,no data,1100000,925000,18.92,0,0,0.0,0,0,0,0,0,0,0,4
2092,Seaforth,North,8.9,-33.792239999999936,151.24112000000005,7139,2303.0,3.1 ,158,2825000,"1,250 ",1550000,738 ,2605000,2700000,-3.52,1560000,1603000,-2.68,0,0,1,0,1,0,0,0
2162,Sefton,West,18.2,-33.89017999999993,151.01255000000003,5808,,,550,820000,520 ,560000,400 ,842250,867000,-2.85,560000,470000,19.15,0,0,0,0,2,0,0,0
1730,Seven Hills,West,27.2,-33.77553999999998,150.93420000000003,19326,,,2567,745000,420 ,650000,400 ,751500,790000,-4.87,645000,665000,-3.01,0,0,4,1,0,0,3,2
2261,Shelly Beach,North-east,61.2,-33.37265999999994,151.4824900000001,1266,974.0,1.3 ,85,922000,475 ,no data,no data,946000,765000,23.66,597500,0,0.0,0,0,1,2,2,0,0,1
2164,Smithfield,West,24.7,-33.85199999999997,150.93025000000014,11972,,,825,725000,450 ,600500,380 ,737500,770000,-4.22,610000,581000,4.99,0,0,0,0,0,0,1,0
2221,South Hurstville,South-west,15.5,-33.97700999999995,151.1044300000001,5147,,,179,1240000,590 ,650000,490 ,1245000,1335000,-6.74,670000,806250,-16.9,0,0,4,1,0,0,3,0
2074,South Turramurra,North-west,16.0,-33.75035999999995,151.11275000000015,3084,1028.0,3.0 ,36,1540000,no data,no data,no data,1550000,1760000,-11.93,0,0,0.0,0,0,3,0,2,0,0,0
2284,Speers Point,North,107.0,-32.96067999999997,151.6200600000001,3313,1035.0,3.2 ,212,680000,445 ,no data,348 ,710000,650000,9.23,414250,545000,-23.99,0,0,1,1,3,0,1,0
2775,Spencer,North,45.7,-33.458289999999984,151.1473000000001,515,,,12,367500,no data,no data,no data,385000,380000,1.32,0,0,0.0,1,0,0,0,0,0,0,0
2777,Springwood,West,62.8,-33.69851999999997,150.56842000000006,8475,,,687,680000,470 ,495500,350 ,680000,667500,1.87,450000,582500,-22.75,0,0,9,2,1,0,2,0
2566,St Andrews,West,38.5,-34.02145999999993,150.83174000000008,5691,,,226,615000,400 ,no data,no data,620000,645000,-3.88,0,430000,-100.0,0,0,3,0,0,0,1,0
2560,St Helens Park,South-west,46.6,-34.103729999999985,150.8070100000001,6323,,,272,582500,400 ,no data,no data,580000,593000,-2.19,425000,484500,-12.28,0,0,0,0,0,0,1,0
2075,St Ives,North,15.8,-33.73332999999997,151.1666700000001,17300,1202.0,14.39 ,283,1930000,"1,025 ",935000,630 ,1959000,2077500,-5.7,937500,995000,-5.78,0,0,0,1,1,0,0,0
2176,St Johns Park,West,28.0,-33.88512999999995,150.90607000000008,5961,,,172,776500,475 ,no data,no data,793000,832500,-4.74,650000,0,0.0,0,0,0,0,2,0,1,0
1590,St Leonards,North,5.0,-33.82466999999997,151.19231000000005,5495,3873.68,0.8 ,650,5338380,850 ,975000,630 ,5421262,6541666,-17.13,988000,900000,9.78,0,0,30,1,3,1,1,0
1790,St Marys,West,41.6,-33.78332999999998,150.7833300000001,12195,,,6392,617500,370 ,445000,370 ,615500,660000,-6.74,450000,504250,-10.76,0,0,0,0,0,0,0,1
2044,St Peters,South-west,5.5,-33.916669999999954,151.1833300000001,3145,,,284,1215000,785 ,700000,595 ,1215000,1200000,1.25,755000,780000,-3.21,0,0,2,0,0,0,0,1
2768,Stanhope Gardens,North-west,30.7,-33.717889999999954,150.9209900000001,9163,,,245,912500,588 ,no data,445 ,920000,945000,-2.65,725000,0,0.0,0,0,9,0,1,0,2,0
2048,Stanmore,South-west,5.1,-33.89369999999997,151.16422000000009,7938,3969.0,2.0 ,444,1550000,860 ,732500,485 ,1562500,1725000,-9.42,720000,730000,-1.37,0,0,4,1,1,0,0,1
2508,Stanwell Park,South-west,45.1,-34.22613999999993,150.98572,1410,,,34,no data,720 ,no data,450 ,1360000,1550000,-12.26,987500,0,0.0,0,0,3,0,0,0,1,1
2508,Stanwell Tops,South-west,44.4,-34.21893999999997,150.97969000000015,495,,,11,no data,no data,no data,no data,1095000,1060000,3.3,0,0,0.0,0,0,1,0,0,0,0,0
2135,Strathfield,West,10.5,-33.87141999999995,151.0926400000001,25813,3929.0,6.57 ,3461,2330000,700 ,700000,530 ,2407500,2360000,2.01,700000,740000,-5.41,0,0,37,1,0,0,4,4
2136,Strathfield South,West,11.8,-33.891929999999945,151.08383000000003,3546,,,274,1240000,675 ,538000,500 ,1268888,1586500,-20.02,595000,655000,-9.16,1,0,2,0,1,0,0,0
2010,Surry Hills,South,2.5,-33.87896999999998,151.21303000000015,16412,13677.0,1.2 ,5106,1625000,850 ,880000,620 ,1657500,1680000,-1.34,933500,868000,7.55,4,0,71,16,2,0,5,2
1499,Sutherland,South-west,22.9,-34.03153999999995,151.0576400000001,10816,,,3107,992500,550 ,630000,470 ,1021000,1183500,-13.73,637000,668350,-4.69,0,0,17,2,2,0,6,1
2281,Swansea,North-east,95.3,-33.08946999999995,151.63745000000006,5058,1581.0,3.2 ,419,590000,370 ,437350,320 ,585000,575750,1.61,430000,390000,10.26,0,0,6,1,0,0,2,0
2044,Sydenham,South-west,6.6,-33.91611999999998,151.16695000000004,1145,,,1472,1172500,655 ,no data,480 ,1172500,1200000,-2.29,0,0,0.0,0,0,3,1,0,0,4,2
2000,Sydney,East,0.0,-33.86959999999993,151.2069100000001,5131326,415.0,12367.7 ,12412,no data,900 ,950000,790 ,0,0,0.0,1001250,1082500,-7.51,2,0,48,20,3,1,21,5
2224,Sylvania Waters,South-west,19.0,-34.02270999999996,151.1089400000001,3169,,,123,1880000,950 ,no data,520 ,2260500,2227500,1.48,665000,649000,2.47,1,0,1,0,2,0,0,0
2573,Tahmoor,South-west,69.1,-34.22541999999993,150.59231000000008,5067,,,372,605000,423 ,no data,360 ,612000,630000,-2.86,402000,397500,1.13,0,0,2,0,0,0,3,1
2026,Tamarama,East,6.9,-33.89901999999995,151.2691000000001,1622,5407.0,0.3 ,78,no data,"2,075 ",1270000,850 ,6250000,4775000,30.89,1325000,1751500,-24.35,0,0,4,1,4,0,1,1
2229,Taren Point,South-west,17.9,-34.017169999999965,151.12350000000004,1734,,,170,1650000,700 ,no data,no data,1650000,1455000,13.4,633500,1007500,-37.12,0,0,2,0,2,0,4,1
2518,Tarrawanna,South-west,64.4,-34.380829999999946,150.88804000000005,2069,,,56,804000,525 ,no data,no data,805000,830000,-3.01,720000,771500,-6.68,0,0,2,1,0,0,0,0
2250,Tascott,North,47.4,-33.44898999999998,151.32664000000008,1602,728.0,2.2 ,103,664500,450 ,no data,no data,665000,732500,-9.22,0,0,0.0,0,0,1,0,0,0,2,1
2117,Telopea,West,16.9,-33.79518999999993,151.04339000000004,5426,3617.0,1.5 ,439,1287000,550 ,673000,420 ,1286999,1390000,-7.41,673000,660000,1.97,0,0,1,0,0,1,1,1
2044,Tempe,South-west,7.7,-33.92044999999996,151.1608000000001,3556,,,270,1155000,650 ,no data,400 ,1175000,1222500,-3.89,1270000,939000,35.25,0,0,4,0,0,0,1,1
2111,Tennyson Point,West,9.2,-33.82844999999997,151.11847000000014,1219,,,24,2521000,"1,000 ",no data,no data,2493750,2815000,-11.41,0,1205000,-100.0,0,0,2,0,2,0,0,0
2284,Teralba,North,107.1,-32.96330999999998,151.60463000000004,1558,354.0,4.4 ,423,525500,473 ,no data,no data,510000,460000,10.87,375500,0,0.0,0,0,0,0,3,0,0,1
2084,Terrey Hills,North,20.5,-33.69103999999993,151.2144000000001,3041,,,84,1564000,949 ,no data,no data,1594000,1600000,-0.38,0,0,0.0,0,0,0,1,0,0,0,0
2260,Terrigal,North-east,51.6,-33.44742999999994,151.4452600000001,11349,1247.0,9.1 ,695,937500,560 ,700000,500 ,950000,925500,2.65,715000,800000,-10.62,0,0,14,1,2,0,0,3
2261,The Entrance,North-east,64.0,-33.34419999999995,151.49674000000005,3873,2766.0,1.4 ,935,635000,380 ,457500,370 ,635000,673000,-5.65,450000,475000,-5.26,1,0,6,1,1,0,0,2
2300,The Hill,North-east,117.0,-32.93154999999996,151.77655000000004,1943,3335.0,0.63 ,137,no data,600 ,465000,380 ,1630000,1437500,13.39,463000,495000,-6.46,1,0,19,3,1,1,1,0
2291,The Junction,North-east,115.5,-32.936849999999936,151.76025000000004,1052,3700.0,0.35 ,177,no data,475 ,no data,385 ,1555000,1250000,24.4,790000,544000,45.22,0,0,11,1,2,0,3,0
2570,The Oaks,West,63.2,-34.07679999999993,150.57058000000006,2525,,,95,715000,400 ,no data,no data,785000,760000,3.29,1200000,0,0.0,0,0,1,1,0,0,2,0
2572,Thirlmere,South-west,69.6,-34.20285999999993,150.57140000000004,4046,,,141,635000,440 ,no data,no data,664000,695000,-4.46,490000,0,0.0,1,0,1,1,0,0,1,1
2515,Thirroul,South-west,56.3,-34.315459999999966,150.9222900000001,6083,,,536,1118750,660 ,815000,490 ,1157500,1150000,0.65,850000,870000,-2.3,1,0,8,1,0,0,3,1
2120,Thornleigh,North-west,19.1,-33.728089999999945,151.08381000000008,8464,2116.0,4 ,378,1230000,585 ,750000,500 ,1225000,1320000,-7.2,755000,755000,0.0,0,0,9,0,2,1,5,0
2290,Tingira Heights,North-east,106.0,-32.99888999999996,151.66574000000003,2149,512.0,4.2 ,71,530500,460 ,no data,no data,540500,530000,1.98,411500,0,0.0,0,0,0,0,0,0,1,0
2146,Toongabbie,West,25.3,-33.78610999999995,150.9634900000001,14337,611.0,23.453 ,961,800000,450 ,547500,450 ,800000,860000,-6.98,550000,568500,-3.25,0,0,0,0,2,0,1,1
2261,Toowoon Bay,North-east,62.7,-33.36305999999996,151.49688000000003,548,913.0,0.6 ,81,no data,420 ,no data,350 ,1100000,955000,15.18,507500,573500,-11.51,0,0,1,0,2,0,0,2
2283,Toronto,North,101.6,-33.01133999999996,151.5934900000001,5602,590.0,9.5 ,718,453750,373 ,432500,365 ,455000,435000,4.6,440000,500000,-12.0,0,0,7,0,1,0,4,0
2263,Toukley,North-east,73.8,-33.263999999999946,151.54237000000015,4139,1380.0,3 ,775,520000,360 ,380000,290 ,521000,525000,-0.76,377500,410000,-7.93,0,0,1,1,0,0,2,0
2518,Towradgi,South-west,63.9,-34.38364999999993,150.90691000000004,3127,,,359,910000,520 ,no data,350 ,910000,847500,7.37,600000,578000,3.81,0,0,3,0,0,0,1,0
2259,Tuggerah,North,65.4,-33.305429999999944,151.42023000000006,1017,565.0,1.8 ,1100,no data,380 ,no data,230 ,600000,530000,13.21,426000,389750,9.3,0,0,2,0,0,0,3,2
2259,Tuggerawong,North,70.1,-33.28106999999994,151.4796200000001,1204,803.0,1.5 ,68,582000,380 ,no data,no data,600000,611000,-1.8,0,0,0.0,0,0,1,0,1,0,0,0
2074,Turramurra,North-west,16.5,-33.732029999999945,151.12866000000008,11919,1944.0,6.13 ,356,1967500,850 ,842500,553 ,1967500,1990000,-1.13,862750,836000,3.2,0,0,11,1,1,0,7,0
2205,Turrella,South-west,9.3,-33.930849999999964,151.14363000000003,2511,,,211,no data,600 ,698000,550 ,1020000,1277500,-20.16,695500,725000,-4.07,0,0,1,0,1,0,1,2
2007,Ultimo,South-west,1.6,-33.880079999999964,151.19878000000006,8845,14742.0,0.6 ,1146,no data,760 ,708000,600 ,1520000,1500000,1.33,710000,790000,-10.13,5,0,49,6,2,0,3,3
2257,Umina Beach,North,38.8,-33.521499999999946,151.31941000000006,16733,2324.0,7.2 ,1038,745000,420 ,572000,350 ,744500,740000,0.61,577500,600000,-3.75,0,0,6,1,1,0,4,0
2526,Unanderra,South-west,73.4,-34.450819999999965,150.84355000000005,5434,,,1014,565000,423 ,no data,370 ,582500,600000,-2.92,560000,520000,7.69,0,0,1,1,0,0,1,1
2280,Valentine,North,103.5,-33.012769999999925,151.6417600000001,5516,1452.0,3.8 ,94,775000,510 ,540000,390 ,757500,730750,3.66,532500,500000,6.5,0,0,0,0,1,0,0,0
2777,Valley Heights,West,60.7,-33.70571999999993,150.58427000000006,1211,,,59,635000,430 ,no data,no data,677500,702500,-3.56,0,514000,-100.0,0,0,1,0,1,0,0,1
2030,Vaucluse,East,6.7,-33.85907999999995,151.27929000000006,9337,,,274,5805000,"2,000 ",1280000,700 ,5280000,5250000,0.57,1280000,1282500,-0.19,0,0,3,0,3,0,1,0
2163,Villawood,West,21.4,-33.88098999999994,150.98516000000006,6032,,,1393,715000,450 ,no data,350 ,720000,787500,-8.57,0,525000,-100.0,1,0,0,0,0,0,0,2
2765,Vineyard,North-west,42.8,-33.638619999999946,150.8500700000001,1225,,,167,no data,600 ,no data,no data,1375000,1201000,14.49,197500,182000,8.52,0,0,1,0,1,0,0,0
2076,Wahroonga,North-west,18.7,-33.718429999999955,151.1174400000001,17371,2118.0,8.2 ,453,1850000,885 ,783000,550 ,1875000,2150000,-12.79,807500,820000,-1.52,0,0,17,0,2,0,3,1
2077,Waitara,North-west,20.0,-33.70776999999998,151.10566000000006,5941,,,197,no data,580 ,678000,500 ,1060000,1500000,-29.33,680000,720000,-5.56,0,0,6,2,3,0,1,0
2176,Wakeley,West,27.6,-33.86996999999997,150.91101000000003,4746,,,134,781250,465 ,no data,no data,803750,825000,-2.58,615000,585000,5.13,0,0,1,0,0,0,2,0
2745,Wallacia,West,52.3,-33.865329999999965,150.64049000000009,1700,,,74,750000,450 ,no data,no data,740000,704000,5.11,275000,271000,1.48,0,0,1,1,2,0,1,1
2287,Wallsend,North,115.4,-32.903549999999946,151.6686800000001,12470,1022.0,12.2 ,1423,503000,400 ,400000,363 ,503500,485000,3.81,400000,405000,-1.23,0,0,5,0,2,0,3,0
2260,Wamberal,North-east,54.7,-33.41823999999997,151.44330000000005,6298,969.0,6.5 ,265,1120000,575 ,1040000,410 ,1100000,1012500,8.64,1040000,700000,48.57,0,0,4,0,0,0,1,0
2267,Wangi Wangi,North,95.6,-33.06187999999997,151.56140000000005,2670,,,174,670000,400 ,no data,no data,695000,541955,28.24,0,337500,-100.0,0,0,0,0,1,0,0,0
2298,Waratah,North-east,117.2,-32.90519999999998,151.72472000000005,4491,2364.0,1.9 ,1572,585000,420 ,395500,285 ,601000,600000,0.17,381000,385000,-1.04,0,0,6,2,0,0,5,0
2046,Wareemba,West,7.2,-33.858109999999954,151.13102000000003,1546,5153.0,0.3 ,36,1900000,800 ,no data,550 ,1900000,1935000,-1.81,951250,1070000,-11.1,0,0,6,0,0,0,3,0
2528,Warilla,South-west,82.1,-34.55242999999996,150.8602900000001,6449,,,736,540500,423 ,no data,330 ,560000,535500,4.58,480000,480000,0.0,0,0,3,0,0,0,2,0
2282,Warners Bay,North,107.4,-32.97529999999995,151.6462600000001,7614,952.0,8 ,557,640000,420 ,535000,435 ,650000,612500,6.12,560000,534000,4.87,0,0,7,1,1,0,3,0
2752,Warragamba,West,55.7,-33.889129999999966,150.59948000000009,1241,,,33,527500,385 ,no data,no data,527500,490000,7.65,0,0,0.0,1,0,1,0,1,0,0,0
2074,Warrawee,North-west,17.7,-33.72530999999998,151.1237100000001,2995,2304.0,1.3 ,85,2980000,"1,225 ",798500,593 ,2900000,2800000,3.57,798500,810000,-1.42,0,0,0,0,1,0,0,0
2502,Warrawong,South-west,74.8,-34.48450999999994,150.88747000000012,4752,,,1318,533000,400 ,no data,285 ,533000,520000,2.5,348750,373500,-6.63,1,0,2,0,0,0,6,0
2102,Warriewood,North-east,21.3,-33.685779999999966,151.29110000000003,7501,1786.0,4.2 ,253,1515000,925 ,1030000,720 ,1565000,1650000,-5.15,1050000,1070000,-1.87,0,0,0,0,1,0,2,0
2774,Warrimoo,West,58.0,-33.72296999999997,150.60500000000005,2450,,,110,655000,420 ,no data,no data,655000,706250,-7.26,0,0,0.0,0,0,0,0,0,0,0,1
2170,Warwick Farm,West,25.9,-33.91138999999998,150.93798999999999,6135,,,2075,no data,400 ,438000,360 ,640000,750000,-14.67,438000,427750,2.4,1,0,5,0,0,0,1,2
2259,Watanobbi,North,69.8,-33.26601999999997,151.42875000000004,3774,1986.0,1.9 ,303,496250,400 ,no data,328 ,502000,490000,2.45,423000,385000,9.87,0,0,1,0,1,0,0,1
2233,Waterfall,South-west,35.6,-34.135239999999946,150.9942400000001,494,,,132,no data,no data,no data,no data,822500,925000,-11.08,0,0,0.0,0,0,1,0,1,0,0,3
2030,Watsons Bay,East,7.4,-33.84281999999996,151.2829200000001,850,1417.0,0.6 ,107,no data,"2,800 ",no data,625 ,4065000,3600000,12.92,2100000,2427500,-13.49,0,0,6,2,8,0,0,2
2173,Wattle Grove,West,27.2,-33.954599999999964,150.93925000000004,8952,3730.0,2.4 ,337,789750,525 ,no data,no data,800000,842000,-4.99,639000,702500,-9.04,0,0,5,1,1,0,3,0
2024,Waverley,South-east,5.4,-33.89865999999995,151.25396000000012,4346,,,462,2250000,"1,200 ",995000,625 ,2367500,2395000,-1.15,997500,887500,12.39,0,0,8,2,1,0,3,0
2060,Waverton,North,3.2,-33.837659999999964,151.1968700000001,3020,3775.0,0.8 ,151,2681360,950 ,1075000,650 ,2681361,2290000,17.09,1075000,1260000,-14.68,0,0,6,0,4,0,1,2
2782,Wentworth Falls,West,78.9,-33.71090999999996,150.37610000000006,6076,,,249,688500,450 ,no data,no data,702500,690000,1.81,610000,680000,-10.29,0,0,6,0,2,0,0,2
2145,Wentworthville,West,22.9,-33.81191999999993,150.96590000000003,11318,3651.0,3.1 ,799,925000,480 ,590000,440 ,930000,1030000,-9.71,590000,595000,-0.84,0,0,2,1,0,0,1,1
2534,Werri Beach,South,103.0,-34.73678999999993,150.83087000000015,562,,,14,1187500,no data,no data,no data,1150000,1165000,-1.29,0,0,0.0,0,0,2,0,1,0,0,1
2747,Werrington,West,44.9,-33.75670999999994,150.74945000000002,4031,906.0,4.45 ,752,588000,430 ,456000,330 ,605000,666000,-9.16,470000,445000,5.62,0,0,0,1,0,0,0,0
2747,Werrington County,West,44.2,-33.74626999999998,150.74142000000006,3671,1756.0,2.09 ,182,647500,410 ,no data,no data,648250,670000,-3.25,0,0,0.0,0,0,1,0,0,0,3,0
2747,Werrington Downs,West,45.3,-33.74309999999997,150.72645000000009,3264,2994.0,1.09 ,115,660000,450 ,no data,no data,661000,655000,0.92,0,0,0.0,0,0,0,0,1,0,1,0
2171,West Hoxton,West,34.0,-33.916669999999954,150.85000000000005,10012,,,245,810000,550 ,no data,no data,810000,848750,-4.57,580000,0,0.0,0,0,1,0,0,0,0,0
2125,West Pennant Hills,North-west,20.0,-33.744429999999966,151.03177000000005,16374,,,223,1677500,670 ,1020000,400 ,1652500,1740000,-5.03,1015000,1100000,-7.73,0,0,2,0,2,0,1,0
2073,West Pymble,North-west,14.1,-33.76796999999993,151.1351800000001,5298,1480.0,3.58 ,123,1642500,850 ,no data,no data,1657500,1850000,-10.41,0,0,0.0,0,0,2,1,0,0,0,1
1685,West Ryde,North-west,12.8,-33.807519999999954,151.08688000000006,13394,3752.0,3.57 ,498,1433750,600 ,600500,400 ,1465000,1746000,-16.09,628500,680000,-7.57,0,0,13,1,1,0,8,2
2286,West Wallsend,North,112.9,-32.90266999999995,151.58192000000008,2240,1067.0,2.1 ,182,527000,450 ,no data,no data,534500,461549,15.81,0,0,0.0,1,0,0,1,1,0,0,1
2120,Westleigh,North-west,21.3,-33.71909999999997,151.06849000000008,4456,,,38,1240000,710 ,no data,no data,1250000,1400000,-10.71,0,0,0.0,0,0,1,0,1,0,2,0
2145,Westmead,West,21.5,-33.814499999999946,150.98467000000005,16309,5624.0,2.9 ,1203,957500,480 ,560000,460 ,955000,1420000,-32.75,575000,575000,0.0,0,0,1,0,1,0,0,2
2770,Whalan,West,38.7,-33.754889999999925,150.80487000000005,5973,,,933,488000,340 ,no data,310 ,500000,550000,-9.09,0,0,0.0,0,0,0,0,0,0,2,0
2107,Whale Beach,North,30.7,-33.610939999999964,151.3298900000001,253,,,8,no data,900 ,no data,no data,5300000,3200000,65.62,0,0,0.0,0,0,3,0,1,0,0,0
2097,Wheeler Heights,North-east,16.3,-33.73005999999998,151.28001000000006,2986,,,31,1403000,895 ,no data,433 ,1420000,1575000,-9.84,0,0,0.0,0,0,1,0,0,0,3,0
2290,Whitebridge,North-east,109.4,-32.98332999999997,151.71667000000005,2612,443.0,5.9 ,105,865000,440 ,no data,380 ,850000,692500,22.74,535000,510000,4.9,0,0,0,0,0,0,0,1
2293,Wickham,North-east,117.2,-32.919399999999946,151.75743000000008,1079,1541.0,0.7 ,190,620000,450 ,604175,480 ,647500,777500,-16.72,611675,522650,17.03,0,0,3,2,5,0,2,0
2756,Wilberforce,North-west,48.2,-33.55782999999997,150.8372400000001,3007,,,131,812500,475 ,no data,no data,815000,862500,-5.51,0,0,0.0,0,0,2,0,1,0,1,0
2195,Wiley Park,West,14.2,-33.92438999999996,151.0639000000001,10126,,,532,655000,500 ,444500,360 ,666000,905000,-26.41,444500,429000,3.61,0,0,3,0,0,0,1,1
2770,Willmot,West,41.5,-33.72210999999993,150.78483000000006,2478,,,464,462500,320 ,no data,no data,485000,504000,-3.77,0,0,0.0,0,0,0,0,0,0,0,1
2068,Willoughby,North,7.4,-33.807249999999954,151.1993500000001,6540,2031.0,3.22 ,184,2150000,950 ,872500,550 ,2125000,2342500,-9.28,887500,867500,2.31,0,0,10,1,4,0,1,2
2306,Windale,North-east,106.9,-32.99271999999996,151.6822800000001,3358,1640.0,1.7 ,718,385250,350 ,no data,no data,381500,380000,0.39,0,0,0.0,0,0,0,1,1,0,0,0
2528,Windang,South-west,80.2,-34.53253999999998,150.8685800000001,2656,,,162,780000,493 ,no data,340 ,800000,780000,2.56,450500,500000,-9.9,0,0,2,0,1,0,2,0
2756,Windsor,North-west,46.1,-33.60950999999994,150.8185500000001,1891,,,1043,665000,430 ,no data,345 ,650000,642500,1.17,425000,0,0.0,0,0,3,0,1,0,2,0
2777,Winmalee,West,58.5,-33.673539999999946,150.60766,6202,,,148,655000,470 ,no data,no data,667500,657500,1.52,0,0,0.0,0,0,1,1,1,0,2,0
2153,Winston Hills,West,22.7,-33.778129999999976,150.97484000000009,11674,,,265,950500,550 ,no data,no data,963000,1100000,-12.45,305715,378770,-19.29,0,0,1,0,3,0,1,1
2775,Wisemans Ferry,North,55.2,-33.38619999999997,150.98507000000006,0,,,40,no data,no data,no data,no data,0,0,0.0,0,0,0.0,0,0,1,1,1,0,0,2
2205,Wolli Creek,South-west,8.5,-33.93429999999995,151.1520700000001,6394,,,3594,865000,no data,690000,620 ,852500,875150,-2.59,708500,775000,-8.58,0,0,3,0,3,0,3,4
2500,Wollongong,South-west,68.3,-34.42484999999993,150.8930300000001,299203,523.0,572.2 ,6592,795000,500 ,585500,420 ,867500,890000,-2.53,585000,587500,-0.43,1,0,26,5,1,0,5,2
2065,Wollstonecraft,North,4.1,-33.83148999999997,151.19689000000002,8323,6936.0,1.2 ,198,2800000,no data,999999,610 ,2725000,2617500,4.11,997499,1077500,-7.42,0,0,0,0,1,0,1,2
2515,Wombarra,South-west,51.3,-34.275249999999964,150.95572000000004,872,,,33,1727500,700 ,no data,no data,1773750,1430000,24.04,0,0,0.0,0,0,0,1,2,0,0,1
2560,Woodbine,West,41.1,-34.046179999999936,150.82503000000008,2639,,,125,613500,400 ,no data,no data,613500,651000,-5.76,0,0,0.0,0,0,8,0,0,1,1,2
2767,Woodcroft,West,32.8,-33.75236999999993,150.8781100000001,6440,,,256,700000,480 ,no data,530 ,702500,650000,8.08,595000,0,0.0,0,0,5,0,1,0,3,0
2284,Woodrising,North,105.3,-32.98243999999994,151.60332000000002,1194,1327.0,0.9 ,49,448000,385 ,no data,no data,450000,426250,5.57,0,0,0.0,0,0,2,0,0,0,3,0
1350,Woollahra,South-east,3.7,-33.88957999999997,151.24795000000006,7405,6020.0,1.23 ,283,3200000,"1,400 ",1217000,685 ,3300000,3300000,0.0,1217000,1475000,-17.49,3,0,50,5,6,0,17,1
2011,Woolloomooloo,East,1.3,-33.868889999999965,151.2195300000001,4011,8022.0,0.5 ,1375,no data,800 ,1015000,650 ,1375000,1396500,-1.54,1020000,1185000,-13.92,3,0,22,5,6,0,1,3
2230,Woolooware,South,21.1,-34.04876999999993,151.14132000000006,3962,,,407,1702500,830 ,730000,550 ,1725000,1785000,-3.36,730000,703000,3.84,1,0,1,0,0,0,1,1
2110,Woolwich,North-west,4.5,-33.84020999999996,151.16994000000008,814,,,25,no data,no data,no data,no data,4242500,5850000,-27.48,778500,1012000,-23.07,0,0,3,1,4,0,0,0
2517,Woonona,South-west,59.6,-34.340449999999976,150.90714000000003,12187,,,790,880000,550 ,661000,420 ,867500,920000,-5.71,663250,630000,5.28,0,0,7,1,1,0,3,0
2232,Woronora,South-west,22.5,-34.020749999999964,151.0502600000001,2151,,,76,1000000,650 ,no data,no data,980000,1300000,-24.62,790500,0,0.0,0,0,2,0,2,0,0,0
2233,Woronora Heights,South-west,25.0,-34.03367999999995,151.02697000000012,2980,,,28,1100000,750 ,no data,no data,1150000,1232500,-6.69,0,682500,-100.0,1,0,0,0,0,0,1,0
2256,Woy Woy,North,43.8,-33.49153999999993,151.32698000000005,10643,1774.0,6.0 ,2515,675000,420 ,520000,350 ,675000,685500,-1.53,532500,555000,-4.05,0,0,4,0,0,0,2,0
2250,Wyoming,North,53.2,-33.40918999999997,151.34984000000009,10134,1987.0,5.1 ,737,598000,410 ,415500,340 ,613000,610000,0.49,445000,417500,6.59,2,0,10,0,1,0,3,1
2259,Wyong,North,68.0,-33.28290999999996,151.4255300000001,4326,481.0,9 ,2080,545000,400 ,386000,330 ,550000,560000,-1.79,382000,350000,9.14,0,0,1,1,0,0,2,3
2199,Yagoona,West,17.3,-33.90523999999993,151.0100900000001,18013,4030.0,4.47 ,1213,840000,500 ,549500,430 ,840000,891500,-5.78,547500,540000,1.39,0,0,1,0,0,0,1,0
2753,Yarramundi,West,56.1,-33.638429999999964,150.6655900000001,866,,,25,no data,no data,no data,no data,1220000,1235000,-1.21,0,0,0.0,0,0,0,0,1,0,0,0
2233,Yarrawarrah,South-west,26.5,-34.058059999999955,151.03029000000004,2831,,,39,942000,no data,no data,no data,942000,1112500,-15.33,850000,0,0.0,0,0,1,0,1,0,1,0
2251,Yattalunga,North,46.8,-33.46846999999997,151.3619000000001,527,479.0,1.1 ,10,no data,no data,no data,no data,778000,638750,21.8,0,0,0.0,0,0,0,0,0,0,3,0
2161,Yennora,West,22.0,-33.86345999999997,150.97379000000012,1615,,,230,no data,420 ,no data,no data,840000,820000,2.44,0,0,0.0,0,0,0,0,0,0,1,3
